timestamp,latitude,longitude,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,pm25,hour,day_of_week,month,day_of_year,season,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_mean_3h,pm25_mean_6h,pm25_mean_12h,pm25_mean_24h,target_pm25
2021-01-06 18:00:00+00:00,28.6139,77.209,12.45,98.69,2.38,305.4,99.1,0.03,824.69,18,2,1,6,Winter,1070.1,1119.62,494.42,227.54,163.78,1018.68,966.3833333333332,607.6708333333333,414.325,333.39
2021-01-06 19:00:00+00:00,28.6139,77.209,11.94,100.0,2.56,319.0,99.08,0.04,333.39,19,2,1,6,Winter,824.69,1161.25,691.49,167.8,158.16,742.7266666666668,906.6999999999999,621.47,421.62625,224.43
2021-01-06 20:00:00+00:00,28.6139,77.209,11.5,100.0,2.62,328.9,99.05,0.05,224.43,20,2,1,6,Winter,333.39,1070.1,931.15,145.99,167.24,460.83666666666676,788.9133333333333,628.0066666666667,424.0091666666667,181.8
2021-01-06 21:00:00+00:00,28.6139,77.209,11.13,100.0,2.65,333.0,99.01,0.05,181.8,21,2,1,6,Winter,224.43,824.69,1119.62,137.31,178.59,246.54000000000008,632.61,631.7141666666666,424.1429166666667,160.77
2021-01-06 22:00:00+00:00,28.6139,77.209,10.83,100.0,2.68,332.5,98.97,0.05,160.77,22,2,1,6,Winter,181.8,333.39,1161.25,209.06,191.08,189.00000000000009,465.8633333333333,627.6899999999999,422.88000000000005,142.73
2021-01-06 23:00:00+00:00,28.6139,77.209,10.56,100.0,2.71,329.8,98.97,0.04,142.73,23,2,1,6,Winter,160.77,224.43,1070.1,339.17,201.34,161.76666666666674,311.3016666666667,611.32,420.4379166666667,123.66
2021-01-07 00:00:00+00:00,28.6139,77.209,10.25,100.0,2.7,326.3,99.01,0.04,123.66,0,3,1,7,Winter,142.73,181.8,824.69,494.42,207.96,142.38666666666674,194.46333333333334,580.4233333333333,416.92541666666665,111.54
2021-01-07 01:00:00+00:00,28.6139,77.209,9.95,100.0,2.74,322.1,99.08,0.04,111.54,1,3,1,7,Winter,123.66,160.77,333.39,691.49,221.7,125.97666666666674,157.48833333333334,532.0941666666666,412.33541666666673,116.9
2021-01-07 02:00:00+00:00,28.6139,77.209,11.49,94.5,3.74,317.6,99.16,0.02,116.9,2,3,1,7,Winter,111.54,142.73,224.43,931.15,257.48,117.36666666666675,139.56666666666666,464.24,406.47791666666666,121.29
2021-01-07 03:00:00+00:00,28.6139,77.209,13.02,88.36,3.59,314.9,99.24,0.0,121.29,3,3,1,7,Winter,116.9,123.66,181.8,1119.62,290.25,116.57666666666675,129.48166666666665,381.04583333333335,399.4379166666666,121.11
2021-01-07 04:00:00+00:00,28.6139,77.209,16.06,75.73,3.14,317.3,99.27,0.0,121.11,4,3,1,7,Winter,121.29,111.54,160.77,1161.25,289.38,119.76666666666675,122.87166666666667,294.3675,392.4266666666667,124.93
2021-01-07 05:00:00+00:00,28.6139,77.209,19.66,59.16,3.05,320.5,99.22,0.0,124.93,5,3,1,7,Winter,121.11,116.9,142.73,1070.1,261.03,122.44333333333343,119.90500000000002,215.60333333333335,386.7558333333333,126.0
2021-01-07 06:00:00+00:00,28.6139,77.209,20.98,51.49,2.26,308.3,99.11,0.0,126.0,6,3,1,7,Winter,124.93,121.29,123.66,824.69,227.54,124.01333333333342,120.29500000000002,157.37916666666666,382.52500000000003,113.15
2021-01-07 07:00:00+00:00,28.6139,77.209,21.67,47.11,1.98,292.3,98.99,0.0,113.15,7,3,1,7,Winter,126.0,121.11,111.54,333.39,167.8,121.36000000000007,120.56333333333333,139.02583333333334,380.24791666666664,110.02
2021-01-07 08:00:00+00:00,28.6139,77.209,21.84,44.78,2.04,279.0,98.9,0.0,110.02,8,3,1,7,Winter,113.15,124.93,116.9,224.43,145.99,116.39000000000006,119.41666666666667,129.49166666666667,378.74916666666667,113.75
2021-01-07 09:00:00+00:00,28.6139,77.209,21.55,43.9,2.26,272.5,98.85,0.0,113.75,9,3,1,7,Winter,110.02,126.0,121.29,181.8,137.31,112.30666666666673,118.16000000000001,123.82083333333333,377.7675,159.8
2021-01-07 10:00:00+00:00,28.6139,77.209,20.63,45.47,2.48,272.3,98.82,0.0,159.8,10,3,1,7,Winter,113.75,113.15,121.11,160.77,209.06,127.85666666666675,124.60833333333335,123.74,375.715,232.5
2021-01-07 11:00:00+00:00,28.6139,77.209,17.39,58.75,2.11,274.9,98.82,0.0,232.5,11,3,1,7,Winter,159.8,110.02,124.93,142.73,339.17,168.68333333333342,142.53666666666666,131.22083333333333,371.2704166666667,287.93
2021-01-07 12:00:00+00:00,28.6139,77.209,14.7,64.99,2.65,280.4,98.86,0.0,287.93,12,3,1,7,Winter,232.5,113.75,126.0,123.66,494.42,226.74333333333342,169.525,144.91,362.6666666666667,363.69
2021-01-07 13:00:00+00:00,28.6139,77.209,13.74,68.4,2.79,287.1,98.92,0.0,363.69,13,3,1,7,Winter,287.93,159.8,113.15,111.54,691.49,294.7066666666667,211.28166666666667,165.9225,349.00833333333327,473.74
2021-01-07 14:00:00+00:00,28.6139,77.209,12.95,71.75,2.84,293.7,98.98,0.0,473.74,14,3,1,7,Winter,363.69,232.5,110.02,116.9,931.15,375.12000000000006,271.9016666666667,195.65916666666666,329.94958333333335,548.99
2021-01-07 15:00:00+00:00,28.6139,77.209,12.28,74.99,2.87,299.2,99.01,0.0,548.99,15,3,1,7,Winter,473.74,287.93,113.75,121.29,1119.62,462.14000000000004,344.44166666666666,231.30083333333334,306.17333333333335,575.41
2021-01-07 16:00:00+00:00,28.6139,77.209,11.7,78.03,2.9,303.0,99.0,0.0,575.41,16,3,1,7,Winter,548.99,363.69,159.8,121.11,1161.25,532.7133333333334,413.71000000000004,269.15916666666664,281.7633333333333,574.01
2021-01-07 17:00:00+00:00,28.6139,77.209,11.16,80.96,2.91,307.2,98.97,0.0,574.01,17,3,1,7,Winter,575.41,473.74,232.5,124.93,1070.1,566.1366666666667,470.62833333333333,306.58250000000004,261.09291666666667,482.48
2021-01-07 18:00:00+00:00,28.6139,77.209,10.69,83.75,2.97,312.7,98.94,0.0,482.48,18,3,1,7,Winter,574.01,548.99,287.93,126.0,824.69,543.9666666666667,503.05333333333334,336.2891666666667,246.83416666666668,332.8
2021-01-07 19:00:00+00:00,28.6139,77.209,10.3,86.19,2.98,319.2,98.92,0.0,332.8,19,3,1,7,Winter,482.48,575.41,363.69,113.15,333.39,463.09666666666675,497.90500000000003,354.5933333333333,246.8095833333333,285.06
2021-01-07 20:00:00+00:00,28.6139,77.209,9.96,88.02,2.98,326.9,98.89,0.0,285.06,20,3,1,7,Winter,332.8,574.01,473.74,110.02,224.43,366.78000000000003,466.4583333333333,369.18000000000006,249.33583333333334,273.6
2021-01-07 21:00:00+00:00,28.6139,77.209,9.62,89.5,2.95,335.8,98.86,0.0,273.6,21,3,1,7,Winter,285.06,482.48,548.99,113.75,181.8,297.15333333333336,420.56,382.5008333333333,253.16083333333336,271.65
2021-01-07 22:00:00+00:00,28.6139,77.209,9.25,90.92,2.89,343.9,98.83,0.0,271.65,22,3,1,7,Winter,273.6,332.8,575.41,159.8,160.77,276.77000000000004,369.93333333333334,391.8216666666667,257.7808333333333,277.29
2021-01-07 23:00:00+00:00,28.6139,77.209,8.89,92.62,2.8,351.4,98.84,0.0,277.29,23,3,1,7,Winter,271.65,285.06,574.01,232.5,142.73,274.18000000000006,320.48,395.55416666666673,263.3875,292.8
2021-01-08 00:00:00+00:00,28.6139,77.209,8.63,93.88,2.69,359.4,98.89,0.0,292.8,0,4,1,8,Winter,277.29,273.6,482.48,287.93,123.66,280.58000000000004,288.86666666666673,395.96000000000004,270.435,342.12
2021-01-08 01:00:00+00:00,28.6139,77.209,8.61,94.08,2.54,9.3,98.96,0.0,342.12,1,4,1,8,Winter,292.8,271.65,332.8,363.69,111.54,304.07000000000005,290.42,394.1625000000001,280.0425,444.76
2021-01-08 02:00:00+00:00,28.6139,77.209,11.01,80.63,2.23,19.4,99.05,0.0,444.76,2,4,1,8,Winter,342.12,277.29,285.06,473.74,116.9,359.8933333333334,317.0366666666667,391.74749999999995,293.7033333333333,502.85
2021-01-08 03:00:00+00:00,28.6139,77.209,13.62,69.09,2.25,25.8,99.14,0.05,502.85,3,4,1,8,Winter,444.76,292.8,273.6,548.99,121.29,429.91,355.24499999999995,387.9025,309.60166666666663,410.19
2021-01-08 04:00:00+00:00,28.6139,77.209,16.6,59.16,1.22,26.8,99.19,0.0,410.19,4,4,1,8,Winter,502.85,342.12,271.65,575.41,121.11,452.6000000000001,378.33500000000004,374.1341666666667,321.6466666666667,402.15
2021-01-08 05:00:00+00:00,28.6139,77.209,20.88,45.37,0.19,261.0,99.16,0.0,402.15,5,4,1,8,Winter,410.19,444.76,277.29,574.01,124.93,438.3966666666667,399.145,359.8125,333.1975,374.67
2021-01-08 06:00:00+00:00,28.6139,77.209,22.71,42.08,0.5,225.8,99.06,0.0,374.67,6,4,1,8,Winter,402.15,502.85,292.8,482.48,126.0,395.6700000000001,412.78999999999996,350.8283333333333,343.55875,268.82
2021-01-08 07:00:00+00:00,28.6139,77.209,23.71,40.85,0.54,198.4,98.94,0.0,268.82,7,4,1,8,Winter,374.67,410.19,342.12,332.8,113.15,348.5466666666667,400.5733333333333,345.49666666666667,350.045,234.93
2021-01-08 08:00:00+00:00,28.6139,77.209,24.07,40.94,1.15,196.2,98.87,0.0,234.93,8,4,1,8,Winter,268.82,402.15,444.76,285.06,110.02,292.80666666666673,365.6016666666667,341.31916666666666,355.2495833333333,220.02
2021-01-08 09:00:00+00:00,28.6139,77.209,23.16,44.34,1.78,198.0,98.82,0.0,220.02,9,4,1,8,Winter,234.93,374.67,502.85,273.6,113.75,241.2566666666667,318.46333333333337,336.8541666666667,359.6775,242.05
2021-01-08 10:00:00+00:00,28.6139,77.209,21.5,52.43,1.75,201.9,98.83,0.0,242.05,10,4,1,8,Winter,220.02,268.82,410.19,271.65,159.8,232.33333333333337,290.44,334.3875,363.1045833333333,293.54
2021-01-08 11:00:00+00:00,28.6139,77.209,19.35,62.56,1.65,207.3,98.87,0.0,293.54,11,4,1,8,Winter,242.05,234.93,402.15,277.29,232.5,251.87000000000003,272.3383333333333,335.7416666666666,365.64791666666673,337.5
2021-01-08 12:00:00+00:00,28.6139,77.209,17.8,68.74,1.76,211.1,98.93,0.0,337.5,12,4,1,8,Winter,293.54,220.02,374.67,292.8,287.93,291.03000000000003,266.1433333333334,339.4666666666667,367.71333333333337,395.23
2021-01-08 13:00:00+00:00,28.6139,77.209,16.65,74.4,1.75,215.7,99.0,0.01,395.23,13,4,1,8,Winter,337.5,242.05,268.82,342.12,363.69,342.0900000000001,287.21166666666664,343.8925,369.0275,465.79
2021-01-08 14:00:00+00:00,28.6139,77.209,15.88,79.07,1.62,227.7,99.07,0.04,465.79,14,4,1,8,Winter,395.23,293.54,234.93,444.76,473.74,399.5066666666667,325.68833333333333,345.645,368.69625,516.32
2021-01-08 15:00:00+00:00,28.6139,77.209,15.49,81.1,1.42,251.6,99.1,0.04,516.32,15,4,1,8,Winter,465.79,337.5,220.02,502.85,548.99,459.1133333333334,375.0716666666667,346.7675,367.33500000000004,537.89
2021-01-08 16:00:00+00:00,28.6139,77.209,15.08,82.24,1.52,282.1,99.09,0.03,537.89,16,4,1,8,Winter,516.32,395.23,242.05,410.19,575.41,506.66666666666674,424.37833333333333,357.40916666666664,365.7716666666667,543.48
2021-01-08 17:00:00+00:00,28.6139,77.209,14.47,84.0,1.92,303.5,99.07,0.09,543.48,17,4,1,8,Winter,537.89,465.79,293.54,402.15,574.01,532.5633333333334,466.035,369.18666666666667,364.4995833333333,503.48
2021-01-08 18:00:00+00:00,28.6139,77.209,14.24,82.92,2.21,316.3,99.06,0.18,503.48,18,4,1,8,Winter,543.48,516.32,337.5,374.67,482.48,528.2833333333334,493.6983333333333,379.92083333333335,365.3745833333334,417.18
2021-01-08 19:00:00+00:00,28.6139,77.209,13.95,80.64,2.44,325.3,99.07,0.25,417.18,19,4,1,8,Winter,503.48,537.89,395.23,268.82,332.8,488.0466666666667,497.35666666666674,392.28416666666675,368.8904166666666,332.33
2021-01-08 20:00:00+00:00,28.6139,77.209,13.2,79.18,2.51,332.0,99.07,0.19,332.33,20,4,1,8,Winter,417.18,543.48,465.79,234.93,285.06,417.6633333333334,475.1133333333334,400.40083333333337,370.85999999999996,265.15
2021-01-08 21:00:00+00:00,28.6139,77.209,12.41,77.46,2.44,334.0,99.06,0.14,265.15,21,4,1,8,Winter,332.33,503.48,516.32,220.02,273.6,338.22,433.2516666666667,404.1616666666667,370.5079166666667,183.76
2021-01-08 22:00:00+00:00,28.6139,77.209,11.67,75.9,2.34,333.7,99.02,0.1,183.76,22,4,1,8,Winter,265.15,417.18,537.89,242.05,271.65,260.41333333333336,374.23,399.30416666666673,366.8458333333333,157.98
2021-01-08 23:00:00+00:00,28.6139,77.209,11.17,74.29,2.27,333.3,99.03,0.06,157.98,23,4,1,8,Winter,183.76,332.33,543.48,293.54,277.29,202.2966666666667,309.98,388.0075,361.8745833333333,154.84
2021-01-09 00:00:00+00:00,28.6139,77.209,10.78,73.46,2.23,332.2,99.07,0.05,154.84,0,5,1,9,Winter,157.98,265.15,503.48,337.5,292.8,165.5266666666667,251.87333333333333,372.78583333333336,356.12625,164.9
2021-01-09 01:00:00+00:00,28.6139,77.209,10.63,72.64,2.17,328.9,99.13,0.07,164.9,1,5,1,9,Winter,154.84,183.76,417.18,395.23,342.12,159.24000000000004,209.82666666666668,353.59166666666664,348.7420833333333,189.19
2021-01-09 02:00:00+00:00,28.6139,77.209,11.65,66.77,2.79,325.5,99.18,0.05,189.19,2,5,1,9,Winter,164.9,157.98,332.33,465.79,444.76,169.64333333333335,185.97,330.5416666666667,338.0933333333333,203.75
2021-01-09 03:00:00+00:00,28.6139,77.209,12.99,61.06,3.0,323.6,99.24,0.0,203.75,3,5,1,9,Winter,189.19,154.84,265.15,516.32,502.85,185.94666666666672,175.73666666666668,304.4941666666667,325.6308333333333,205.89
2021-01-09 04:00:00+00:00,28.6139,77.209,15.67,53.23,2.56,320.5,99.29,0.0,205.89,4,5,1,9,Winter,203.75,164.9,183.76,537.89,410.19,199.61000000000004,179.42499999999998,276.8275,317.11833333333334,199.17
2021-01-09 05:00:00+00:00,28.6139,77.209,19.82,46.38,2.36,317.4,99.27,0.0,199.17,5,5,1,9,Winter,205.89,189.19,157.98,543.48,402.15,202.9366666666667,186.29,248.135,308.66083333333336,176.01
2021-01-09 06:00:00+00:00,28.6139,77.209,21.93,45.62,2.21,311.3,99.18,0.0,176.01,6,5,1,9,Winter,199.17,203.75,154.84,503.48,374.67,193.69000000000003,189.81833333333336,220.8458333333333,300.3833333333333,118.48
2021-01-09 07:00:00+00:00,28.6139,77.209,22.79,45.12,2.24,305.7,99.07,0.0,118.48,7,5,1,9,Winter,176.01,205.89,164.9,417.18,268.82,164.55333333333337,182.08166666666668,195.95416666666665,294.1191666666667,92.44
2021-01-09 08:00:00+00:00,28.6139,77.209,23.2,45.3,2.38,301.1,98.98,0.0,92.44,8,5,1,9,Winter,118.48,199.17,189.19,332.33,234.93,128.97666666666672,165.95666666666668,175.96333333333334,288.1820833333333,80.37
2021-01-09 09:00:00+00:00,28.6139,77.209,23.16,46.22,2.68,299.7,98.93,0.0,80.37,9,5,1,9,Winter,92.44,176.01,203.75,265.15,220.02,97.0966666666667,145.39333333333335,160.565,282.3633333333333,75.99
2021-01-09 10:00:00+00:00,28.6139,77.209,22.37,49.05,3.0,299.8,98.89,0.0,75.99,10,5,1,9,Winter,80.37,118.48,205.89,183.76,242.05,82.93333333333337,123.74333333333334,151.58416666666668,275.4441666666667,77.25
2021-01-09 11:00:00+00:00,28.6139,77.209,19.66,60.41,2.29,298.5,98.88,0.0,77.25,11,5,1,9,Winter,75.99,92.44,199.17,157.98,293.54,77.87000000000005,103.42333333333333,144.85666666666665,266.43208333333337,77.75
2021-01-09 12:00:00+00:00,28.6139,77.209,17.09,67.94,2.9,300.2,98.93,0.0,77.75,12,5,1,9,Winter,77.25,80.37,176.01,154.84,337.5,76.99666666666671,87.04666666666667,138.4325,255.6091666666667,83.86
2021-01-09 13:00:00+00:00,28.6139,77.209,16.47,69.88,3.45,304.6,99.0,0.0,83.86,13,5,1,9,Winter,77.75,75.99,118.48,164.9,395.23,79.62000000000005,81.27666666666666,131.67916666666665,242.63541666666666,95.75
2021-01-09 14:00:00+00:00,28.6139,77.209,15.81,71.7,4.1,309.2,99.06,0.0,95.75,14,5,1,9,Winter,83.86,77.25,92.44,189.19,465.79,85.7866666666667,81.82833333333333,123.89249999999998,227.21708333333333,105.4
2021-01-09 15:00:00+00:00,28.6139,77.209,14.93,73.02,4.28,311.8,99.1,0.0,105.4,15,5,1,9,Winter,95.75,77.75,80.37,203.75,516.32,95.00333333333337,86.0,115.69666666666666,210.09541666666664,113.37
2021-01-09 16:00:00+00:00,28.6139,77.209,14.05,72.48,4.22,312.9,99.1,0.0,113.37,16,5,1,9,Winter,105.4,83.86,75.99,205.89,537.89,104.84000000000003,92.23,107.98666666666666,192.40708333333336,118.26
2021-01-09 17:00:00+00:00,28.6139,77.209,13.25,70.43,4.15,313.5,99.09,0.0,118.26,17,5,1,9,Winter,113.37,95.75,77.25,199.17,543.48,112.34333333333336,99.065,101.24416666666666,174.68958333333333,114.67
2021-01-09 18:00:00+00:00,28.6139,77.209,12.51,67.71,4.1,313.8,99.08,0.0,114.67,18,5,1,9,Winter,118.26,105.4,77.75,176.01,503.48,115.43333333333338,105.21833333333332,96.1325,158.48916666666668,113.35
2021-01-09 19:00:00+00:00,28.6139,77.209,11.84,65.63,4.0,313.9,99.07,0.0,113.35,19,5,1,9,Winter,114.67,113.37,83.86,118.48,417.18,115.42666666666672,110.13333333333333,95.705,145.82958333333332,129.46
2021-01-09 20:00:00+00:00,28.6139,77.209,11.24,65.21,3.87,313.8,99.07,0.0,129.46,20,5,1,9,Winter,113.35,118.26,95.75,92.44,332.33,119.16000000000004,115.75166666666667,98.79,137.37666666666667,151.98
2021-01-09 21:00:00+00:00,28.6139,77.209,10.7,65.98,3.86,312.4,99.06,0.0,151.98,21,5,1,9,Winter,129.46,114.67,105.4,80.37,265.15,131.5966666666667,123.515,104.7575,132.66125000000002,164.84
2021-01-09 22:00:00+00:00,28.6139,77.209,10.22,67.36,3.91,309.8,99.04,0.0,164.84,22,5,1,9,Winter,151.98,113.35,113.37,75.99,183.76,148.76000000000002,132.09333333333333,112.16166666666668,131.87291666666667,164.54
2021-01-09 23:00:00+00:00,28.6139,77.209,9.77,69.04,3.88,307.9,99.05,0.0,164.54,23,5,1,9,Winter,164.84,129.46,118.26,77.25,157.98,160.45333333333335,139.80666666666667,119.43583333333333,132.14624999999998,158.05
2021-01-10 00:00:00+00:00,28.6139,77.209,9.36,70.74,3.87,307.2,99.11,0.0,158.05,0,6,1,10,Winter,164.54,151.98,114.67,77.75,154.84,162.47666666666672,147.03666666666666,126.1275,132.28,156.0
2021-01-10 01:00:00+00:00,28.6139,77.209,8.99,72.44,3.9,308.1,99.17,0.0,156.0,1,6,1,10,Winter,158.05,164.84,113.35,83.86,164.9,159.53000000000003,154.145,132.13916666666668,131.90916666666666,161.93
2021-01-10 02:00:00+00:00,28.6139,77.209,9.75,68.99,4.53,309.0,99.22,0.0,161.93,2,6,1,10,Winter,156.0,164.54,129.46,95.75,189.19,158.66000000000003,159.55666666666667,137.65416666666667,130.77333333333334,163.34
2021-01-10 03:00:00+00:00,28.6139,77.209,11.51,63.72,4.0,308.5,99.28,0.0,163.34,3,6,1,10,Winter,161.93,158.05,151.98,105.4,203.75,160.42333333333337,161.45000000000002,142.4825,129.08958333333334,157.07
2021-01-10 04:00:00+00:00,28.6139,77.209,14.7,53.65,4.7,315.1,99.34,0.0,157.07,4,6,1,10,Winter,163.34,156.0,164.84,113.37,205.89,160.78,160.155,146.1241666666667,127.05541666666666,155.8
2021-01-10 05:00:00+00:00,28.6139,77.209,17.0,46.13,5.22,316.7,99.32,0.0,155.8,5,6,1,10,Winter,157.07,161.93,164.54,118.26,199.17,158.7366666666667,158.69833333333335,149.2525,125.24833333333333,165.41
2021-01-10 06:00:00+00:00,28.6139,77.209,18.4,43.54,5.0,311.8,99.22,0.0,165.41,6,6,1,10,Winter,155.8,163.34,158.05,114.67,176.01,159.4266666666667,159.925,153.48083333333332,124.80666666666667,153.62
2021-01-10 07:00:00+00:00,28.6139,77.209,19.26,43.7,4.97,306.0,99.11,0.0,153.62,7,6,1,10,Winter,165.41,157.07,156.0,113.35,118.48,158.2766666666667,159.52833333333334,156.83666666666667,126.27083333333333,137.94
2021-01-10 08:00:00+00:00,28.6139,77.209,19.45,44.75,5.05,300.9,99.02,0.0,137.94,8,6,1,10,Winter,153.62,155.8,161.93,129.46,92.44,152.32333333333335,155.53,157.54333333333332,128.16666666666666,135.96
2021-01-10 09:00:00+00:00,28.6139,77.209,19.34,44.89,5.08,296.5,98.95,0.0,135.96,9,6,1,10,Winter,137.94,165.41,163.34,151.98,80.37,142.5066666666667,150.96666666666667,156.20833333333334,130.48291666666668,135.91
2021-01-10 10:00:00+00:00,28.6139,77.209,18.92,44.62,5.01,294.2,98.91,0.0,135.91,10,6,1,10,Winter,135.96,153.62,157.07,164.84,75.99,136.60333333333335,147.44,153.79749999999999,132.97958333333335,132.86
2021-01-10 11:00:00+00:00,28.6139,77.209,16.45,51.46,3.41,292.8,98.92,0.0,132.86,11,6,1,10,Winter,135.91,137.94,155.8,164.54,77.25,134.91000000000005,143.61666666666665,151.1575,135.29666666666668,121.12
2021-01-10 12:00:00+00:00,28.6139,77.209,13.26,58.79,3.24,291.7,98.96,0.0,121.12,12,6,1,10,Winter,132.86,135.96,165.41,158.05,77.75,129.96333333333337,136.23499999999999,148.08,137.10375000000002,117.26
2021-01-10 13:00:00+00:00,28.6139,77.209,12.23,58.5,3.42,292.1,99.04,0.0,117.26,13,6,1,10,Winter,121.12,135.91,153.62,156.0,83.86,123.74666666666671,130.17499999999998,144.85166666666666,138.49541666666667,124.13
2021-01-10 14:00:00+00:00,28.6139,77.209,11.23,58.26,3.49,292.2,99.1,0.0,124.13,14,6,1,10,Winter,117.26,132.86,137.94,161.93,95.75,120.8366666666667,127.87333333333333,141.70166666666668,139.67791666666668,130.77
2021-01-10 15:00:00+00:00,28.6139,77.209,10.41,58.42,3.63,292.2,99.14,0.0,130.77,15,6,1,10,Winter,124.13,121.12,135.96,163.34,105.4,124.05333333333336,127.00833333333333,138.9875,140.73499999999999,137.11
2021-01-10 16:00:00+00:00,28.6139,77.209,9.76,58.79,3.81,292.7,99.15,0.0,137.11,16,6,1,10,Winter,130.77,117.26,135.91,157.07,113.37,130.67000000000004,127.20833333333333,137.32416666666668,141.72416666666666,143.29
2021-01-10 17:00:00+00:00,28.6139,77.209,9.15,59.61,3.96,294.2,99.14,0.0,143.29,17,6,1,10,Winter,137.11,124.13,132.86,155.8,118.26,137.0566666666667,128.9466666666667,136.28166666666667,142.76708333333332,141.33
2021-01-10 18:00:00+00:00,28.6139,77.209,8.57,60.99,4.09,296.3,99.12,0.0,141.33,18,6,1,10,Winter,143.29,130.77,121.12,165.41,114.67,140.57666666666668,132.31500000000003,134.275,143.87791666666666,133.37
2021-01-10 19:00:00+00:00,28.6139,77.209,7.95,62.73,4.1,298.4,99.13,0.0,133.37,19,6,1,10,Winter,141.33,137.11,117.26,153.62,113.35,139.33,135.0,132.5875,144.71208333333334,137.18
2021-01-10 20:00:00+00:00,28.6139,77.209,7.32,64.56,4.0,301.0,99.13,0.0,137.18,20,6,1,10,Winter,133.37,143.29,124.13,137.94,129.46,137.29333333333335,137.175,132.52416666666667,145.03375,142.58
2021-01-10 21:00:00+00:00,28.6139,77.209,6.69,66.75,3.94,302.9,99.1,0.0,142.58,21,6,1,10,Winter,137.18,141.33,130.77,135.96,151.98,137.71000000000004,139.14333333333335,133.07583333333332,144.64208333333332,145.51
2021-01-10 22:00:00+00:00,28.6139,77.209,6.09,69.38,3.96,303.4,99.07,0.0,145.51,22,6,1,10,Winter,142.58,133.37,137.11,135.91,164.84,141.7566666666667,140.54333333333332,133.87583333333333,143.83666666666667,146.58
2021-01-10 23:00:00+00:00,28.6139,77.209,5.5,72.81,3.9,303.3,99.08,0.0,146.58,23,6,1,10,Winter,145.51,137.18,143.29,132.86,164.54,144.89000000000001,141.09166666666667,135.01916666666668,143.08833333333334,146.96
2021-01-11 00:00:00+00:00,28.6139,77.209,4.96,76.91,3.86,301.8,99.12,0.0,146.96,0,0,1,11,Winter,146.58,142.58,141.33,121.12,158.05,146.35000000000002,142.03,137.1725,142.62625,151.85
2021-01-11 01:00:00+00:00,28.6139,77.209,4.5,81.55,3.96,299.3,99.2,0.0,151.85,1,0,1,11,Winter,146.96,145.51,133.37,117.26,156.0,148.46333333333334,145.10999999999999,140.055,142.45333333333335,163.76
2021-01-11 02:00:00+00:00,28.6139,77.209,5.56,78.41,4.77,295.6,99.27,0.0,163.76,2,0,1,11,Winter,151.85,146.58,137.18,124.13,161.93,154.19000000000003,149.54,143.3575,142.52958333333333,159.79
2021-01-11 03:00:00+00:00,28.6139,77.209,8.12,68.46,4.03,289.1,99.34,0.0,159.79,3,0,1,11,Winter,163.76,146.96,142.58,130.77,163.34,158.46666666666667,152.40833333333333,145.77583333333334,142.3816666666667,140.66
